iter,best_bal_acc_mean
222,0.8264516129032258
223,0.8264516129032258
224,0.8264516129032258
225,0.8264516129032258
226,0.8264516129032258
227,0.8264516129032258
228,0.8264516129032258
229,0.8264516129032258
230,0.8264516129032258
231,0.8264516129032258
232,0.8264516129032258
233,0.8264516129032258
234,0.8264516129032258
235,0.8264516129032258
236,0.8264516129032258
237,0.8264516129032258
238,0.8264516129032258
239,0.8264516129032258
240,0.8264516129032258
241,0.8264516129032258
242,0.8264516129032258
243,0.8264516129032258
244,0.8264516129032258
245,0.8264516129032258
246,0.8264516129032258
247,0.8264516129032258
248,0.8264516129032258
249,0.8264516129032258
250,0.8264516129032258
251,0.8264516129032258
252,0.8264516129032258
253,0.8363440860215053
254,0.8363440860215053
255,0.8363440860215053
256,0.8363440860215053
257,0.8363440860215053
258,0.8363440860215053
259,0.8363440860215053
260,0.8363440860215053
261,0.8363440860215053
262,0.8363440860215053
263,0.8363440860215053
264,0.8363440860215053
265,0.8363440860215053
266,0.8363440860215053
267,0.8363440860215053
268,0.8363440860215053
269,0.8363440860215053
270,0.8363440860215053
271,0.8363440860215053
272,0.8363440860215053
273,0.8363440860215053
274,0.8363440860215053
275,0.8363440860215053
276,0.8363440860215053
277,0.8363440860215053
278,0.8363440860215053
279,0.8363440860215053
280,0.8363440860215053
281,0.8363440860215053
282,0.8363440860215053
283,0.8363440860215053
284,0.8363440860215053
285,0.8363440860215053
286,0.8363440860215053
287,0.8363440860215053
288,0.8363440860215053
289,0.8363440860215053
290,0.8363440860215053
291,0.8363440860215053
292,0.8363440860215053
293,0.8363440860215053
294,0.8363440860215053
295,0.8363440860215053
296,0.8363440860215053
297,0.8363440860215053
298,0.8363440860215053
299,0.8363440860215053
300,0.8363440860215053
301,0.8363440860215053
302,0.8363440860215053
303,0.8363440860215053
304,0.8363440860215053
305,0.8363440860215053
306,0.8363440860215053
307,0.8363440860215053
308,0.8363440860215053
309,0.8363440860215053
310,0.8363440860215053
311,0.8363440860215053
312,0.8363440860215053
313,0.8363440860215053
314,0.8363440860215053
315,0.8363440860215053
316,0.8363440860215053
317,0.8363440860215053
318,0.8363440860215053
319,0.8363440860215053
320,0.8363440860215053
321,0.8363440860215053
322,0.8363440860215053
323,0.8363440860215053
324,0.8363440860215053
325,0.8363440860215053
326,0.8363440860215053
327,0.8363440860215053
328,0.8363440860215053
329,0.8363440860215053
330,0.8363440860215053
331,0.8363440860215053
332,0.8363440860215053
333,0.8363440860215053
334,0.8363440860215053
335,0.8363440860215053
336,0.8363440860215053
337,0.8363440860215053
338,0.8363440860215053
339,0.8363440860215053
340,0.8363440860215053
341,0.8363440860215053
342,0.8363440860215053
343,0.8363440860215053
344,0.8363440860215053
345,0.8363440860215053
346,0.8363440860215053
347,0.8363440860215053
348,0.8363440860215053
349,0.8363440860215053
350,0.8363440860215053
351,0.8363440860215053
352,0.8363440860215053
353,0.8363440860215053
354,0.8363440860215053
355,0.8363440860215053
356,0.8363440860215053
357,0.8363440860215053
358,0.8363440860215053
359,0.8363440860215053
360,0.8363440860215053
361,0.8363440860215053
362,0.8363440860215053
363,0.8363440860215053
364,0.8363440860215053
365,0.8363440860215053
366,0.8363440860215053
367,0.8363440860215053
368,0.8363440860215053
369,0.8363440860215053
370,0.8363440860215053
371,0.8363440860215053
372,0.8363440860215053
373,0.8363440860215053
374,0.8363440860215053
375,0.8363440860215053
376,0.8363440860215053
377,0.8363440860215053
378,0.8363440860215053
379,0.8363440860215053
380,0.8363440860215053
381,0.8363440860215053
382,0.8363440860215053
383,0.8363440860215053
384,0.8363440860215053
385,0.8363440860215053
386,0.8363440860215053
387,0.8363440860215053
388,0.8363440860215053
389,0.8363440860215053
390,0.8363440860215053
391,0.8363440860215053
392,0.8363440860215053
393,0.8363440860215053
394,0.8363440860215053
395,0.8363440860215053
396,0.8363440860215053
397,0.8363440860215053
398,0.8363440860215053
399,0.8363440860215053
400,0.8363440860215053
401,0.8363440860215053
402,0.8363440860215053
403,0.8363440860215053
404,0.8363440860215053
405,0.8363440860215053
406,0.8363440860215053
407,0.8363440860215053
408,0.8363440860215053
409,0.8363440860215053
410,0.8363440860215053
411,0.8363440860215053
412,0.8363440860215053
413,0.8363440860215053
414,0.8363440860215053
415,0.8363440860215053
416,0.8363440860215053
417,0.8363440860215053
418,0.8363440860215053
419,0.8363440860215053
420,0.8363440860215053
421,0.8363440860215053
422,0.8363440860215053
423,0.8363440860215053
424,0.8363440860215053
425,0.8363440860215053
426,0.8363440860215053
427,0.8363440860215053
428,0.8363440860215053
429,0.8363440860215053
430,0.8363440860215053
431,0.8363440860215053
432,0.8363440860215053
433,0.8363440860215053
434,0.8363440860215053
435,0.8363440860215053
436,0.8363440860215053
437,0.8363440860215053
438,0.8363440860215053
439,0.8363440860215053
440,0.8363440860215053
441,0.8363440860215053
442,0.8363440860215053
443,0.8363440860215053
444,0.8363440860215053
445,0.8363440860215053
446,0.8363440860215053
447,0.8363440860215053
448,0.8363440860215053
449,0.8363440860215053
450,0.8363440860215053
451,0.8363440860215053
452,0.8363440860215053
453,0.8363440860215053
454,0.8363440860215053
455,0.8363440860215053
456,0.8363440860215053
457,0.8363440860215053
458,0.8363440860215053
459,0.8363440860215053
460,0.8363440860215053
461,0.8363440860215053
462,0.8363440860215053
463,0.8363440860215053
464,0.8363440860215053
465,0.8363440860215053
466,0.8363440860215053
467,0.8363440860215053
468,0.8363440860215053
469,0.8363440860215053
470,0.8363440860215053
471,0.8363440860215053
472,0.8363440860215053
473,0.8363440860215053
474,0.8363440860215053
475,0.8363440860215053
476,0.8363440860215053
477,0.8363440860215053
478,0.8363440860215053
479,0.8363440860215053
480,0.8363440860215053
481,0.8363440860215053
482,0.8363440860215053
483,0.8363440860215053
484,0.8363440860215053
485,0.8363440860215053
486,0.8363440860215053
487,0.8363440860215053
488,0.8363440860215053
489,0.8363440860215053
490,0.8363440860215053
491,0.8363440860215053
492,0.8363440860215053
493,0.8363440860215053
494,0.8363440860215053
495,0.8363440860215053
496,0.8363440860215053
497,0.8363440860215053
498,0.8363440860215053
499,0.8363440860215053
500,0.8363440860215053
